                         baronBM  baronBMc  baronHR  baronHRc    cplexBM    cplexHRc  knitroBM  knitroBMc  knitroHR  knitroHRc    mosekBM   mosekBM.2   mosekBMc  mosekBMc.2   mosekHRc  mosekHRc.2  sbbknitroBM  sbbknitroBMc  sbbknitroHR  sbbknitroHRc  sbbmosekBM  sbbmosekBMc  sbbmosekHR  sbbmosekHRc
Syn40M04                     1.0       1.0      1.0         -          -           -         -          -       1.0          -          -           -          -           -     3141.0      3786.0            -             -          1.0           1.0           -            -           -      11073.0
RSyn0805                     1.0       1.0      1.0         -          -           -       1.0        1.0       1.0        1.0          -           -    26519.0      3171.0      455.0       235.0            -             -          1.0           1.0           -            -           -       4097.0
RSyn0810                     1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    69109.0      1863.0      296.0       424.0            -             -          1.0           1.0           -            -           -       3739.0
RSyn0815                     1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -   221327.0      4715.0      627.0       656.0            -             -          1.0           1.0           -            -           -       6886.0
RSyn0820                     1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -   702614.0     30593.0      943.0       829.0            -             -          1.0           1.0           -            -           -       5211.0
RSyn0830                     1.0       1.0      1.0         -          -           -         -          -       1.0          -          -           -   734046.0     11430.0     1183.0      1101.0            -             -          1.0             -           -            -           -       5157.0
RSyn0840                     1.0       1.0      1.0         -          -           -         -          -       1.0          -          -           -  2860683.0      3335.0      508.0       660.0            -             -          1.0             -           -            -           -       1574.0
Syn05                        1.0       1.0      1.0         -          -           -       1.0        1.0       1.0        1.0          -           -      131.0        55.0      223.0        23.0          1.0           1.0          1.0           1.0           -        116.0           -         53.0
Syn10                        1.0       1.0      1.0         -          -           -       1.0        1.0       1.0        1.0          -           -      327.0       140.0       15.0        35.0          1.0           1.0          1.0           1.0           -        423.0           -         52.0
Syn15                        1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     1598.0       412.0      124.0       122.0          1.0           1.0          1.0           1.0           -       1009.0           -         66.0
Syn20                        1.0       1.0      1.0         -          -           -       1.0        1.0       1.0        1.0          -           -     9433.0       764.0      173.0       245.0          1.0           1.0          1.0           1.0           -      10390.0           -        100.0
Syn30                        1.0       1.0      1.0         -          -           -       1.0        1.0       1.0        1.0          -           -    40395.0       685.0      219.0       319.0            -             -          1.0           1.0           -            -           -        151.0
Syn40                        1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -   338067.0      1361.0      244.0       444.0            -             -          1.0             -           -            -           -        268.0
proc_100                       -         -      1.0         -          -           -         -          -       1.0          -          -           -          -           -      331.0     78455.0            -             -          1.0           1.0           -            -           -            -
proc_100b                      -         -      1.0         -          -           -         -          -       1.0          -          -           -          -           -     1130.0    173437.0            -             -          1.0             -           -            -           -            -
proc_21                      1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     6612.0      4366.0      951.0       928.0          1.0           1.0            -             -           -       7787.0           -            -
proc_21b                     1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    21476.0     16319.0     1560.0      1642.0          1.0           1.0          1.0             -           -            -           -       2627.0
proc_31                      1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     5817.0      1787.0      122.0       608.0          1.0           1.0            -             -           -            -           -            -
proc_31b                     1.0       1.0      1.0         -          -           -         -          -       1.0          -          -           -   141933.0     66609.0      197.0       685.0            -             -          1.0             -           -            -           -            -
proc_36                      1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     9250.0      3555.0      163.0       831.0          1.0           1.0            -             -           -      22165.0           -            -
proc_36b                     1.0       1.0      1.0         -          -           -         -          -       1.0          -          -           -   554905.0    172550.0      123.0       874.0            -             -          1.0             -           -    2414025.0           -            -
proc_48                      1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    23944.0      9911.0      210.0      1297.0          1.0           1.0          1.0             -           -      91229.0           -            -
proc_48b                     1.0       1.0      1.0         -          -           -         -          -       1.0          -          -           -  2162450.0    531914.0      567.0      1377.0            -             -          1.0             -           -            -           -            -
exp_random_10_10_10_1        1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    95286.0     27254.0    11139.0     45824.0          1.0           1.0          1.0             -           -    1671139.0           -     128846.0
exp_random_10_10_10_10       1.0         -      1.0         -          -           -       1.0          -       1.0          -          -           -          -           -          -           -          1.0             -          1.0             -           -            -           -            -
exp_random_10_10_10_2        1.0         -      1.0         -          -           -       1.0          -       1.0          -          -           -          -           -          -           -          1.0             -          1.0             -           -            -           -            -
exp_random_10_10_10_3        1.0         -      1.0         -          -           -       1.0          -       1.0          -          -           -          -           -          -           -          1.0             -          1.0             -           -            -           -            -
exp_random_10_10_10_4        1.0         -      1.0         -          -           -       1.0          -       1.0          -          -           -          -           -          -           -          1.0             -          1.0             -           -            -           -            -
