                        baronBM  baronBMc  baronHR  baronHRc  cplexBM  cplexHRc  knitroBM  knitroBMc  knitroHR  knitroHRc  mosekBM  mosekBM.2  mosekBMc  mosekBMc.2  mosekHRc  mosekHRc.2  sbbknitroBM  sbbknitroBMc  sbbknitroHR  sbbknitroHRc  sbbmosekBM  sbbmosekBMc  sbbmosekHR  sbbmosekHRc
exp_random_10_10_10_10        -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_10_2         -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_10_3         -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_10_4         -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_10_5         -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_10_6         -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_10_7         -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_10_8         -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_10_9         -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_5_1          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_5_10         -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_5_2          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_5_3          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_5_4          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
