                              baronBM      baronBMc       baronHR      baronHRc       cplexBM      cplexHRc      knitroBM     knitroBMc      knitroHR     knitroHRc       mosekBM     mosekBM.2      mosekBMc    mosekBMc.2      mosekHRc    mosekHRc.2   sbbknitroBM  sbbknitroBMc   sbbknitroHR  sbbknitroHRc    sbbmosekBM   sbbmosekBMc  sbbmosekHR   sbbmosekHRc
proc_31b                 1.734820e-05  1.734820e-05  1.734820e-05             -             -             -             -             -  1.734781e-05             -             -             -  1.734774e-05  1.724468e-05 -3.644618e-07  1.733495e-05             -             -  1.748409e-05             -             -             -           -             -
proc_36                  9.295924e-06  9.295924e-06  9.295924e-06             -             -             -  9.295500e-06  9.295389e-06  9.295513e-06             -             -             -  9.297463e-06  5.166597e-06 -1.328714e-07  9.084452e-06  9.303951e-06  9.302981e-06             -             -             -  9.272115e-06           -             -
proc_36b                 1.012141e-05  1.012141e-05  1.012141e-05             -             -             -             -             -  1.012091e-05             -             -             -  1.012067e-05  6.028182e-06  2.282045e-07  9.239360e-06             -             -  1.032093e-05             -             -  1.011694e-05           -             -
proc_48                 -3.508335e-08 -3.508335e-08 -3.508362e-08             -             -             - -3.556927e-08 -3.570490e-08 -3.554582e-08             -             -             - -3.352746e-08 -7.720298e-06 -1.445699e-07 -5.898043e-07 -3.575459e-08 -3.604628e-08  1.545717e-07             -             - -3.837563e-08           -             -
proc_48b                -3.508335e-08 -3.508335e-08 -3.508335e-08             -             -             -             -             - -3.565206e-08             -             -             - -3.603406e-08 -7.720298e-06 -5.363541e-08 -8.512679e-07             -             -  1.951942e-07             -             -             -           -             -
exp_random_10_10_10_1    6.109310e-08  6.109310e-08  6.109310e-08             -             -             -  6.108765e-08  6.109729e-08  6.108724e-08             -             -             -  1.086769e-07 -1.962004e-07  1.639875e-07 -4.793578e-07  6.108754e-08  6.108754e-08  5.935938e-08             -             -  1.219275e-07           -  1.605852e-06
exp_random_10_10_10_10   9.770587e-09             -  9.770591e-09             -             -             -  9.766469e-09             -  9.766675e-09             -             -             -             -             -             -             -  9.767086e-09             -  1.043619e-08             -             -             -           -             -
exp_random_10_10_10_2   -1.274509e-07             - -1.274509e-07             -             -             - -1.274536e-07             - -1.274510e-07             -             -             -             -             -             -             - -1.273440e-07             - -1.273967e-07             -             -             -           -             -
exp_random_10_10_10_3   -1.294866e-07             - -1.294866e-07             -             -             - -1.294899e-07             - -1.294898e-07             -             -             -             -             -             -             - -1.294898e-07             - -9.392790e-08             -             -             -           -             -
exp_random_10_10_10_4    1.316580e-08             -  1.316580e-08             -             -             -  1.316212e-08             -  1.317234e-08             -             -             -             -             -             -             -  3.713327e-08             -  1.450582e-08             -             -             -           -             -
exp_random_10_10_10_5   -2.345296e-08             - -2.345295e-08             -             -             - -2.345715e-08             - -2.345712e-08             -             -             -             -             -             -             - -2.345708e-08             - -2.344824e-08             -             -             -           -             -
exp_random_10_10_10_6   -1.193138e-07             - -1.191472e-07             -             -             - -1.193147e-07             - -1.185433e-07             -             -             -             -             -             -             - -1.104405e-07             - -9.241266e-08             -             -             -           -             -
exp_random_10_10_10_7    1.167756e-07             -  1.167756e-07             -             -             -  1.167724e-07             -  1.167723e-07             -             -             -             -             -             -             -  1.172190e-07             -  1.168129e-07             -             -             -           -             -
exp_random_10_10_10_8    4.705377e-08             -  4.705377e-08             -             -             -  4.705113e-08             -  4.758648e-08             -             -             -             -             -             -             -  4.705117e-08             -  4.707438e-08             -             -             -           -             -
exp_random_10_10_10_9   -1.539386e-09             - -1.539390e-09             -             -             - -1.541360e-09             -  1.424400e-08             -             -             -             -             -             -             - -1.541067e-09             - -1.510995e-09             -             -             -           -             -
exp_random_10_10_5_1    -2.840373e-07 -2.840373e-07 -2.840373e-07             -             -             - -2.840421e-07 -2.840421e-07 -2.840421e-07             -             -             - -2.311648e-07 -4.213952e-07  1.872223e-07 -4.213952e-07 -2.415070e-07 -2.839759e-07 -2.637344e-07             -             -  2.706491e-08           -  2.487383e-07
exp_random_10_10_5_10   -3.413559e-07 -3.413559e-07 -3.413559e-07             -             -             - -3.413622e-07 -3.413086e-07 -3.413622e-07             -             -             - -3.053904e-07 -7.952980e-07  1.525639e-07 -8.693670e-07             -             - -3.451782e-07             -             -             -           -  5.947915e-07
exp_random_10_10_5_2    -2.883468e-08 -2.883468e-08 -2.883468e-08             -             -             - -2.884052e-08 -2.884054e-08 -2.841720e-08             -             -             -  9.962337e-08 -1.361958e-07  2.398844e-07 -9.501129e-07 -1.720799e-08 -2.883674e-08 -1.645561e-08             -             -             -           -  2.098351e-07
exp_random_10_10_5_3    -4.508652e-08 -4.508652e-08 -4.508645e-08             -             -             - -4.509227e-08 -4.508332e-08 -4.466099e-08             -             -             -  1.207665e-08 -2.208928e-07  2.706587e-07 -4.812170e-07 -4.508255e-08 -4.508891e-08  4.505910e-09             -             -  1.124274e-07           -  1.768416e-08
exp_random_10_10_5_4    -8.616990e-08 -8.616990e-08 -8.616990e-08             -             -             - -8.617437e-08 -8.617436e-08 -8.617368e-08             -             -             -  2.537347e-07 -1.605778e-07 -5.174185e-08 -1.695629e-07 -8.611630e-08 -8.616706e-08 -3.596336e-08             -             - -6.015394e-08           -  1.328394e-07
exp_random_10_10_5_5     7.789125e-08  7.789125e-08  7.789125e-08             -             -             -  7.787935e-08  7.787934e-08  7.789838e-08             -             -             -  1.147124e-07 -3.842935e-07  2.463757e-07 -3.842935e-07  7.787990e-08  7.788260e-08  7.640676e-08             -             -  2.193484e-07           -  9.135460e-07
exp_random_10_10_5_6     7.635033e-08  7.635033e-08  7.635033e-08             -             -             -  7.634666e-08  7.634665e-08  7.801268e-08             -             -             -  1.310153e-07 -1.752975e-07  1.074336e-07 -1.096378e-07  7.694315e-08  7.676438e-08  2.603909e-07             -             -  2.541436e-06           -  5.310104e-07
exp_random_10_10_5_7     1.518755e-07  1.518743e-07  1.517545e-07             -             -             -  1.518724e-07  1.518884e-07  1.518724e-07             -             -             -  1.929680e-07  7.409958e-09  1.702626e-07 -6.482554e-07  1.518276e-07  1.518725e-07  1.535838e-07             -             -  1.574860e-07           -  1.593823e-07
exp_random_10_10_5_8    -1.218359e-07 -1.218359e-07 -1.221646e-07             -             -             - -1.218386e-07 -1.218386e-07 -1.218386e-07             -             -             - -8.607573e-08 -2.994127e-07  3.032352e-07 -5.914053e-07 -1.218267e-07 -1.218370e-07 -1.200177e-07             -             - -5.482069e-08           -  1.790455e-07
exp_random_10_10_5_9     2.491102e-07  2.491102e-07  2.491102e-07             -             -             -  2.491038e-07  2.491389e-07  2.491025e-07             -             -             -  9.643460e-07 -1.412941e-07  5.785672e-07 -1.412941e-07  2.491030e-07  2.531502e-07  1.137131e-06             -             -  5.528554e-07           -  3.125577e-07
exp_random_10_5_10_1     8.095521e-08  8.095521e-08  8.095522e-08             -             -             -  8.093844e-08  8.093286e-08  8.093326e-08             -             -             -  2.493716e-07 -1.044531e-06  1.693926e-07 -8.049144e-07  8.624451e-08  8.142037e-08  1.160111e-07             -             -  1.666027e-07           -  1.396177e-07
exp_random_10_5_10_10    3.109407e-08  3.109407e-08  3.109407e-08             -             -             -  3.107573e-08  3.107552e-08  3.307932e-08             -             -             -  6.256781e-08 -4.580749e-07  4.797256e-08 -4.580749e-07  1.005089e-07  3.311104e-08  3.108439e-08             -             -  2.286984e-07           -  1.025928e-07
exp_random_10_5_10_2     4.530732e-08  4.530732e-08  4.527377e-08             -             -             -  3.767939e-05  4.529918e-08  4.564359e-08             -             -             -  8.562185e-08 -2.046760e-07  1.639482e-07 -6.516915e-08  5.069402e-08  5.156765e-08  4.400263e-08             -             -  2.472117e-07           -  1.172079e-07
exp_random_10_5_10_3     2.521608e-07  2.521608e-07  2.521608e-07             -             -             -  2.521483e-07  2.521483e-07  2.521483e-07             -             -             -  3.321829e-07 -2.801284e-07  7.842354e-07 -2.801284e-07  2.521486e-07  2.521519e-07  2.586427e-07             -             -  8.246044e-07           -  4.298144e-07
exp_random_10_5_10_4    -8.607803e-08 -8.607803e-08 -8.607804e-08             -             -             - -8.608053e-08 -8.608515e-08 -8.608514e-08             -             -             -  2.361668e-08 -4.236834e-07 -5.479412e-08 -4.212638e-07 -8.608428e-08 -8.604169e-08 -8.669972e-08             -             - -7.869131e-08           -  4.276004e-08
exp_random_10_5_10_5     9.978991e-08  9.978991e-08  9.978991e-08             -             -             -  9.978152e-08  9.978151e-08  9.978155e-08             -             -             -  1.111490e-07 -3.640932e-07  1.731476e-07 -3.640932e-07  9.979340e-08  9.979571e-08  9.436134e-08             -             -  1.955130e-07           -  2.656324e-07
exp_random_10_5_10_6    -8.431032e-08 -8.431032e-08 -8.431085e-08             -             -             - -8.431775e-08 -8.431779e-08 -8.315792e-08             -             -             - -5.025688e-08 -5.861268e-07  1.249424e-07 -5.861268e-07 -8.431749e-08 -8.431337e-08 -8.893750e-08             -             - -7.846607e-08           -  4.214867e-08
exp_random_10_5_10_7     5.202125e-08  5.202125e-08  5.202125e-08             -             -             -  5.201538e-08  5.201532e-08  5.201533e-08             -             -             -  1.019772e-07 -1.109242e-07  3.574388e-07 -1.186668e-07  5.203149e-08  5.204969e-08  1.278805e-07             -             -  1.038571e-07           -  2.716842e-07
exp_random_10_5_10_8    -9.081011e-08 -9.081011e-08 -9.081035e-08             -             -             - -9.082070e-08 -9.082071e-08 -9.074415e-08             -             -             - -5.346258e-08 -4.735743e-07  1.154976e-06 -4.735743e-07 -9.079064e-08 -9.073597e-08 -8.836160e-08             -             - -3.987007e-08           -  4.971573e-07
exp_random_10_5_10_9     2.591709e-07  2.591709e-07  2.589941e-07             -             -             -  2.591647e-07  2.591648e-07  2.603517e-07             -             -             -  3.171241e-07  1.652516e-08  5.410197e-07  2.952076e-09  2.591656e-07  2.592441e-07  2.640842e-07             -             -  2.821313e-07           -  7.585258e-07
exp_random_10_5_5_1      4.040746e-08  4.040746e-08  4.040746e-08             -             -             -  4.038880e-08  4.040818e-08  4.039090e-08             -             -             -  5.437241e-08 -3.865027e-07  8.446157e-08 -7.843195e-09             -             -  1.975279e-07             -             -             -           -  6.661279e-08
exp_random_10_5_5_10     3.742146e-08  3.742146e-08  3.742146e-08             -             -             -  3.740069e-08  3.740300e-08  3.922274e-08             -             -             -  4.723187e-08 -1.219921e-06  8.066138e-08 -2.281049e-07  3.740177e-08  3.740269e-08  3.752428e-08             -             -  4.394825e-08           -  4.803117e-08
exp_random_10_5_5_2     -1.534526e-07 -1.534526e-07 -1.534526e-07             -             -             - -1.534587e-07 -1.534585e-07 -1.534587e-07             -             -             - -4.661476e-08 -6.453460e-07  9.474764e-08 -5.963316e-07 -1.534583e-07 -1.534089e-07 -1.638115e-07             -             - -1.410568e-07           - -3.639521e-07
exp_random_10_5_5_3     -2.955206e-07 -2.955206e-07 -2.955206e-07             -             -             - -2.955342e-07 -2.955342e-07 -2.940996e-07             -             -             - -2.627097e-07 -9.582750e-07 -3.135989e-08 -1.074071e-06 -2.955340e-07 -2.955325e-07 -2.998033e-07             -             - -2.875951e-07           - -1.396214e-07
exp_random_10_5_5_4      5.153221e-08  5.153221e-08  5.153221e-08             -             -             -  5.152231e-08  5.153043e-08  5.289594e-08             -             -             -  1.170651e-07 -7.626508e-07  8.708658e-08 -3.747779e-07  5.152333e-08  5.152360e-08  4.878059e-08             -             -  7.589486e-08           -  1.563624e-07
exp_random_10_5_5_5      3.464211e-08  3.464211e-08  3.464211e-08             -             -             -  3.463387e-08  3.463386e-08  3.463387e-08             -             -             -  1.313821e-07 -4.731107e-07  1.804813e-07 -4.731107e-07  3.461422e-08  3.465914e-08  3.357242e-08             -             -  2.865500e-07           -  1.340484e-07
exp_random_10_5_5_6      2.941596e-07  2.941596e-07  2.941596e-07             -             -             -  2.941491e-07  2.941491e-07  2.941491e-07             -             -             -  3.517008e-07 -2.014331e-07  4.165090e-07 -2.014331e-07  2.941847e-07  2.941550e-07  3.105237e-07             -             -  3.039152e-07           -  3.452402e-07
exp_random_10_5_5_7      4.823681e-09  4.823688e-09  4.823680e-09             -             -             -  4.805591e-09  4.805263e-09  4.805591e-09             -             -             -  5.215997e-09 -1.571288e-06  2.289697e-08 -1.571288e-06 -1.414245e-07             -             -             -             -  4.969884e-09           -             -
exp_random_10_5_5_8     -4.855030e-08 -4.855030e-08 -4.855030e-08             -             -             - -4.856741e-08 -4.856755e-08 -4.837521e-08             -             -             -  4.914314e-08 -1.257211e-06  9.618851e-09 -1.257211e-06 -4.852506e-08 -4.842646e-08  9.108770e-09             -             - -2.949299e-08           -  8.106124e-10
exp_random_10_5_5_9      2.363119e-07  2.363119e-07  2.363119e-07             -             -             -  2.363042e-07  2.363041e-07  2.363042e-07             -             -             -  7.670142e-07 -1.104666e-07  3.810412e-07 -1.104666e-07  2.363060e-07  2.364634e-07  3.780565e-07             -             -  2.482317e-07           -  5.563805e-07
