                         baronBM  baronBMc  baronHR  baronHRc  cplexBM  cplexHRc  knitroBM  knitroBMc  knitroHR  knitroHRc  mosekBM  mosekBM.2  mosekBMc  mosekBMc.2  mosekHRc  mosekHRc.2  sbbknitroBM  sbbknitroBMc  sbbknitroHR  sbbknitroHRc  sbbmosekBM  sbbmosekBMc  sbbmosekHR  sbbmosekHRc
RSyn0805M02                  0.0       0.0      0.0         -        -         -       0.0        0.0       0.0          -        -          -       0.0         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0805M03                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -       0.0         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0805M04                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -       0.0         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0810M02                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -       0.0         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0810M03                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -       0.0         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0810M04                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0815M02                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0815M03                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0815M04                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -           -       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0820M02                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0820M03                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -           -       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0820M04                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -           -       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0830M02                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -         0.0       0.0         0.0            -             -          0.0             -           -            -           -          0.0
RSyn0830M03                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0830M04                  0.0       0.0        -         -        -         -         -          -       0.0          -        -          -         -           -       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0840M02                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0840M03                  0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0840M04                  0.0         -        -         -        -         -         -          -       0.0          -        -          -         -           -       0.0         0.0            -             -            -           0.0           -            -           -          0.0
Syn05M02                     0.0       0.0      0.0         -        -         -       0.0        0.0       0.0        0.0        -          -       0.0         0.0       0.0         0.0          0.0           0.0          0.0           0.0           -          0.0           -          0.0
Syn05M03                     0.0       0.0      0.0         -        -         -       0.0        0.0       0.0        0.0        -          -       0.0         0.0       0.0         0.0          0.0           0.0          0.0           0.0           -          0.0           -          0.0
Syn05M04                     0.0       0.0      0.0         -        -         -       0.0        0.0       0.0        0.0        -          -       0.0         0.0       0.0         0.0          0.0           0.0          0.0           0.0           -          0.0           -          0.0
Syn10M02                     0.0       0.0      0.0         -        -         -       0.0        0.0       0.0        0.0        -          -       0.0         0.0       0.0         0.0          0.0           0.0          0.0           0.0           -          0.0           -          0.0
Syn10M03                     0.0       0.0      0.0         -        -         -       0.0        0.0       0.0        0.0        -          -       0.0         0.0       0.0         0.0          0.0           0.0          0.0           0.0           -          0.0           -          0.0
Syn10M04                     0.0       0.0      0.0         -        -         -       0.0        0.0       0.0        0.0        -          -       0.0         0.0       0.0         0.0          0.0           0.0          0.0           0.0           -          0.0           -          0.0
Syn15M02                     0.0       0.0      0.0         -        -         -       0.0        0.0       0.0        0.0        -          -       0.0         0.0       0.0         0.0          0.0           0.0          0.0           0.0           -          0.0           -          0.0
Syn15M03                     0.0       0.0      0.0         -        -         -       0.0        0.0       0.0        0.0        -          -       0.0         0.0       0.0         0.0          0.0           0.0          0.0           0.0           -          0.0           -          0.0
Syn15M04                     0.0       0.0      0.0         -        -         -       0.0        0.0       0.0        0.0        -          -       0.0         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
Syn20M02                     0.0       0.0      0.0         -        -         -       0.0        0.0       0.0          -        -          -       0.0         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
Syn20M03                     0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -       0.0         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
Syn20M04                     0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
Syn30M02                     0.0       0.0      0.0         -        -         -         -          -       0.0        0.0        -          -       0.0         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
Syn30M03                     0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
Syn30M04                     0.0       0.0      0.0         -        -         -         -          -       0.0        0.0        -          -         -         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
Syn40M02                     0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
Syn40M03                     0.0       0.0      0.0         -        -         -         -          -       0.0        0.0        -          -         -         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
Syn40M04                     0.0       0.0      0.0         -        -         -         -          -       0.0          -        -          -         -           -       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
RSyn0805                     0.0       0.0      0.0         -        -         -       0.0        0.0       0.0        0.0        -          -       0.0         0.0       0.0         0.0            -             -          0.0           0.0           -            -           -          0.0
