Extended performance profile for SolverTime
Filter: within 1% of known optimal value and not failed
              baronBM  baronBMc  baronHR  baronHRc  cplexBM  cplexHRc  knitroBM  knitroBMc  knitroHR  knitroHRc  mosekBM  mosekBM.2  mosekBMc  mosekBMc.2  mosekHRc  mosekHRc.2  sbbknitroBM  sbbknitroBMc  sbbknitroHR  sbbknitroHRc  sbbmosekBM  sbbmosekBMc  sbbmosekHR  sbbmosekHRc
0.023775            1         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.023940            1         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.024107            1         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.024274            1         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.024443            1         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.024613            1         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.024784            1         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.024957            1         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.025130            1         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.025305            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.025481            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.025658            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.025837            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.026016            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.026197            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.026379            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.026563            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.026748            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.026934            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.027121            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.027310            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.027500            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.027691            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.027883            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.028077            2         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.028273            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.028469            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.028667            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.028867            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.029067            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.029269            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.029473            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.029678            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.029884            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.030092            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.030301            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.030512            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.030724            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.030938            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.031153            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.031370            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.031588            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.031808            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.032029            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.032252            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.032476            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.032702            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.032929            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.033158            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.033389            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.033621            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.033855            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.034090            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.034327            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.034566            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.034807            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.035049            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.035292            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.035538            3         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.035785            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.036034            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.036284            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.036537            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.036791            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.037047            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.037304            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.037564            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.037825            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.038088            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.038353            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.038620            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.038888            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.039159            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.039431            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.039705            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.039981            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.040259            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.040539            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.040821            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.041105            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.041391            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.041679            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.041969            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.042261            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.042555            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.042851            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.043149            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.043449            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.043751            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.044055            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.044361            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.044670            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
0.044981            4         0        0         0        0         0         0          0         0          0        0          0         0           0         0           0            0             0            0             0           0            0           0            0
